stem	title	route	ei	etype	label	imprint	number	kind	main_prefix	publisher	prev_num	prev_date	prev_isbn	next_num	next_date	next_isbn	ed_isbn_min	ed_isbn_max	have_n	have_min	have_max
gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	4	LEAD	9784023	朝日新聞出版				21	2015-09-30	9784023314399	9784023314399	9784023316072	5	21	25
gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	5	LEAD	9784023	朝日新聞出版				21	2015-09-30	9784023314399	9784023314399	9784023316072	5	21	25
gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	6	LEAD	9784023	朝日新聞出版				21	2015-09-30	9784023314399	9784023314399	9784023316072	5	21	25
gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	7	LEAD	9784023	朝日新聞出版				21	2015-09-30	9784023314399	9784023314399	9784023316072	5	21	25
gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	8	LEAD	9784023	朝日新聞出版				21	2015-09-30	9784023314399	9784023314399	9784023316072	5	21	25
gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	9	LEAD	9784023	朝日新聞出版				21	2015-09-30	9784023314399	9784023314399	9784023316072	5	21	25
gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	10	LEAD	9784023	朝日新聞出版				21	2015-09-30	9784023314399	9784023314399	9784023316072	5	21	25
gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	11	LEAD	9784023	朝日新聞出版				21	2015-09-30	9784023314399	9784023314399	9784023316072	5	21	25
gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	12	LEAD	9784023	朝日新聞出版				21	2015-09-30	9784023314399	9784023314399	9784023316072	5	21	25
gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	13	LEAD	9784023	朝日新聞出版				21	2015-09-30	9784023314399	9784023314399	9784023316072	5	21	25
gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	14	LEAD	9784023	朝日新聞出版				21	2015-09-30	9784023314399	9784023314399	9784023316072	5	21	25
gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	15	LEAD	9784023	朝日新聞出版				21	2015-09-30	9784023314399	9784023314399	9784023316072	5	21	25
gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	16	LEAD	9784023	朝日新聞出版				21	2015-09-30	9784023314399	9784023314399	9784023316072	5	21	25
gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	17	LEAD	9784023	朝日新聞出版				21	2015-09-30	9784023314399	9784023314399	9784023316072	5	21	25
gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	18	LEAD	9784023	朝日新聞出版				21	2015-09-30	9784023314399	9784023314399	9784023316072	5	21	25
gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	19	LEAD	9784023	朝日新聞出版				21	2015-09-30	9784023314399	9784023314399	9784023316072	5	21	25
gakkou-kachinukisen-jikken-taiketsu-2016	学校勝ちぬき戦 実験対決	seed4	0	standard	通常版	かがくるBOOK	20	LEAD	9784023	朝日新聞出版				21	2015-09-30	9784023314399	9784023314399	9784023316072	5	21	25
rinjin-o-maiseyo	隣人を妹 (まい) せよ!	seed4	0	standard	通常版	4コマkingsぱれっとcomics	1	LEAD	9784758	一迅社				4	2016-06	9784758082624	9784758082624	9784758083447	5	4	8
rinjin-o-maiseyo	隣人を妹 (まい) せよ!	seed4	0	standard	通常版	4コマkingsぱれっとcomics	2	LEAD	9784758	一迅社				4	2016-06	9784758082624	9784758082624	9784758083447	5	4	8
rinjin-o-maiseyo	隣人を妹 (まい) せよ!	seed4	0	standard	通常版	4コマkingsぱれっとcomics	3	LEAD	9784758	一迅社				4	2016-06	9784758082624	9784758082624	9784758083447	5	4	8
piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	1	LEAD	9784800	マッグガーデン				12	2017-04-14	9784800006769	9784800006769	9784800009807	6	12	17
piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	2	LEAD	9784800	マッグガーデン				12	2017-04-14	9784800006769	9784800006769	9784800009807	6	12	17
piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	3	LEAD	9784800	マッグガーデン				12	2017-04-14	9784800006769	9784800006769	9784800009807	6	12	17
piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	4	LEAD	9784800	マッグガーデン				12	2017-04-14	9784800006769	9784800006769	9784800009807	6	12	17
piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	5	LEAD	9784800	マッグガーデン				12	2017-04-14	9784800006769	9784800006769	9784800009807	6	12	17
piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	6	LEAD	9784800	マッグガーデン				12	2017-04-14	9784800006769	9784800006769	9784800009807	6	12	17
piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	7	LEAD	9784800	マッグガーデン				12	2017-04-14	9784800006769	9784800006769	9784800009807	6	12	17
piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	8	LEAD	9784800	マッグガーデン				12	2017-04-14	9784800006769	9784800006769	9784800009807	6	12	17
piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	9	LEAD	9784800	マッグガーデン				12	2017-04-14	9784800006769	9784800006769	9784800009807	6	12	17
piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	10	LEAD	9784800	マッグガーデン				12	2017-04-14	9784800006769	9784800006769	9784800009807	6	12	17
piisu-maker-kurogane	PEACE MAKER鐡	seed4	0	standard	通常版	MGC	11	LEAD	9784800	マッグガーデン				12	2017-04-14	9784800006769	9784800006769	9784800009807	6	12	17
romeo	Romeo	seed4	0	standard	通常版	ジュネットコミックス	1	LEAD	9784910	ジュネット				2	2017-03	9784896442984	9784896442984	9784910582481	4	2	5
hal-ayase-2017	ハル	seed4	0	standard	通常版	Poe backs	1	LEAD	9784865	ふゅーじょんぷろだくと				2	2017-06	9784865893540	9784865893540	9784865893540	1	2	2
shin-nippon-jinbutsushi	新日本人物史	overrides	0	standard	通常版	朝日小学生新聞の学習まんが	1	LEAD	9784909	朝日学生新聞社				3	2017-01-30	9784909064004	9784909064004	9784909064073	3	3	5
shin-nippon-jinbutsushi	新日本人物史	overrides	0	standard	通常版	朝日小学生新聞の学習まんが	2	LEAD	9784909	朝日学生新聞社				3	2017-01-30	9784909064004	9784909064004	9784909064073	3	3	5
u12-2018	U12(アンダートゥエルブ)	seed4	0	standard	通常版	アフタヌーンKC	1	LEAD	9784065	講談社				7	2018-09-07	9784065127506	9784065127506	9784065169605	3	7	9
u12-2018	U12(アンダートゥエルブ)	seed4	0	standard	通常版	アフタヌーンKC	2	LEAD	9784065	講談社				7	2018-09-07	9784065127506	9784065127506	9784065169605	3	7	9
u12-2018	U12(アンダートゥエルブ)	seed4	0	standard	通常版	アフタヌーンKC	3	LEAD	9784065	講談社				7	2018-09-07	9784065127506	9784065127506	9784065169605	3	7	9
u12-2018	U12(アンダートゥエルブ)	seed4	0	standard	通常版	アフタヌーンKC	4	LEAD	9784065	講談社				7	2018-09-07	9784065127506	9784065127506	9784065169605	3	7	9
u12-2018	U12(アンダートゥエルブ)	seed4	0	standard	通常版	アフタヌーンKC	5	LEAD	9784065	講談社				7	2018-09-07	9784065127506	9784065127506	9784065169605	3	7	9
u12-2018	U12(アンダートゥエルブ)	seed4	0	standard	通常版	アフタヌーンKC	6	LEAD	9784065	講談社				7	2018-09-07	9784065127506	9784065127506	9784065169605	3	7	9
uchi-no-kore-ga-kore-na-monde	うちの相方(コレ)が腐(コレ)なもんで。	seed4	0	standard	通常版	角川コミックス・エース	1	LEAD	9784041	KADOKAWA				3	2018-08-10	9784041070420	9784041070420	9784041086674	3	3	5
uchi-no-kore-ga-kore-na-monde	うちの相方(コレ)が腐(コレ)なもんで。	seed4	0	standard	通常版	角川コミックス・エース	2	LEAD	9784041	KADOKAWA				3	2018-08-10	9784041070420	9784041070420	9784041086674	3	3	5
kemono-friends-comic-arakaruto	けものフレンズコミックアラカルト	seed4	0	standard	通常版	角川コミックス・エース	1	LEAD	9784041	KADOKAWA				3	2018-12-25	9784041065006	9784041065006	9784041081389	2	3	4
kemono-friends-comic-arakaruto	けものフレンズコミックアラカルト	seed4	0	standard	通常版	角川コミックス・エース	2	LEAD	9784041	KADOKAWA				3	2018-12-25	9784041065006	9784041065006	9784041081389	2	3	4
toaru-majutsu-no-baacharon	とある魔術の電脳戦機(バーチャロン)	seed4	0	standard	通常版	電撃コミックスNEXT	1	LEAD	9784049	KADOKAWA				2	2018-10-26	9784049121308	9784049121308	9784049126037	2	2	3
nee-piyo-chan	ねぇ、ぴよちゃん	seed4	0	standard	通常版		11	MID	9784801	竹書房	10	2024-03-21	9784801939165	12	2025-09-22	9784801946057	9784801916500	9784801948761	12	1	13
gacha-o-mawashite-nakama-o-fuyasu-saikyou-no-bishoujo-gundan-o-tsukuriagero	ガチャを回して仲間を増やす最強の美少女軍団を作り上げろ	seed4	0	standard	通常版	Ride Comics	13	MID	9784867	マイクロマガジン社	12	2025-06-30	9784867167632	14	2026-07-20	9784867169841	9784867160503	9784896379594	13	1	14
captain-harlock-jigen-koukai	キャプテンハーロック	seed4	0	standard	通常版	チャンピオンREDコミックス	1	LEAD	9784253	秋田書店				8	2018-04	9784253237284	9784253237284	9784253237307	3	8	10
captain-harlock-jigen-koukai	キャプテンハーロック	seed4	0	standard	通常版	チャンピオンREDコミックス	2	LEAD	9784253	秋田書店				8	2018-04	9784253237284	9784253237284	9784253237307	3	8	10
captain-harlock-jigen-koukai	キャプテンハーロック	seed4	0	standard	通常版	チャンピオンREDコミックス	3	LEAD	9784253	秋田書店				8	2018-04	9784253237284	9784253237284	9784253237307	3	8	10
captain-harlock-jigen-koukai	キャプテンハーロック	seed4	0	standard	通常版	チャンピオンREDコミックス	4	LEAD	9784253	秋田書店				8	2018-04	9784253237284	9784253237284	9784253237307	3	8	10
captain-harlock-jigen-koukai	キャプテンハーロック	seed4	0	standard	通常版	チャンピオンREDコミックス	5	LEAD	9784253	秋田書店				8	2018-04	9784253237284	9784253237284	9784253237307	3	8	10
captain-harlock-jigen-koukai	キャプテンハーロック	seed4	0	standard	通常版	チャンピオンREDコミックス	6	LEAD	9784253	秋田書店				8	2018-04	9784253237284	9784253237284	9784253237307	3	8	10
captain-harlock-jigen-koukai	キャプテンハーロック	seed4	0	standard	通常版	チャンピオンREDコミックス	7	LEAD	9784253	秋田書店				8	2018-04	9784253237284	9784253237284	9784253237307	3	8	10
palm	パーム	seed4	0	standard	通常版	Wings comics	1	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	2	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	3	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	4	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	5	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	6	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	7	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	8	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	9	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	10	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	11	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	12	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	13	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	14	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	15	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	16	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	17	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	18	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	19	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	20	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	21	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	22	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	23	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	24	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	25	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	26	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	27	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	28	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	29	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	30	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	31	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	32	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	33	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	34	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	35	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	36	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	37	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	38	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
palm	パーム	seed4	0	standard	通常版	Wings comics	39	LEAD	9784403	新書館				40	2018-03	9784403622571	9784403622571	9784403624063	6	40	45
nanimo-kikazu-ni-dakasetekure	何も聞かずに抱かせてくれ	seed4	0	standard	通常版	Melt comics	1	LEAD	9784396	祥伝社				2	2018-09-25	9784396701048	9784396701048	9784396701208	4	2	5
touhai-minagoroshihen	凍牌 ミナゴロシ篇	seed4	0	standard	通常版	ヤングチャンピオン・コミックス	2	MID	9784253	秋田書店	1	2018-05	9784253141314	3	2019-01-18	9784253141338	9784253141314	9784253141406	9	1	10
houkago-pedal	放課後ペダル	seed4	0	standard	通常版	SHŌNEN CHAMPION COMICS	1	LEAD	9784253	秋田書店				6	2018-05-08	9784253217033	9784253217033	9784253217385	3	6	8
houkago-pedal	放課後ペダル	seed4	0	standard	通常版	SHŌNEN CHAMPION COMICS	2	LEAD	9784253	秋田書店				6	2018-05-08	9784253217033	9784253217033	9784253217385	3	6	8
houkago-pedal	放課後ペダル	seed4	0	standard	通常版	SHŌNEN CHAMPION COMICS	3	LEAD	9784253	秋田書店				6	2018-05-08	9784253217033	9784253217033	9784253217385	3	6	8
houkago-pedal	放課後ペダル	seed4	0	standard	通常版	SHŌNEN CHAMPION COMICS	4	LEAD	9784253	秋田書店				6	2018-05-08	9784253217033	9784253217033	9784253217385	3	6	8
houkago-pedal	放課後ペダル	seed4	0	standard	通常版	SHŌNEN CHAMPION COMICS	5	LEAD	9784253	秋田書店				6	2018-05-08	9784253217033	9784253217033	9784253217385	3	6	8
