# カタカナ題の英語綴りslug候補(AI生成+Web検証780件・★未適用)。 workflow 2026-06-05。
key	title	hepburn	en_slug	status
qid:Q2336456|name:リベラメンテ	リベラメンテ	riberamente	liberamente	ai_high
qid:Q2339941|name:テンカウント	テンカウント	tenkaunto	ten-count	ai_high
qid:Q2346185|name:シロップ〈NIGHT〉	シロップ〈NIGHT〉	shiroppu-naito	syrup-night	ai_high
qid:Q2346185|name:シロップ〈SECRET〉|sub:禁断×百合アンソロジー	シロップ〈SECRET〉	shiroppu-shiikuretto	syrup-secret	ai_high
qid:Q2387072|name:エンジェルフェイク	エンジェルフェイク	enjieru-feiku	angel-fake	ai_high
qid:Q2387072|name:マイアミ・ガンズ	マイアミ・ガンズ	maiami-ganzu	miami-guns	ai_high
qid:Q23901397|name:シンデレラヒール	シンデレラヒール	shinderera-hiiru	cinderella-heel	ai_high
qid:Q23901397|name:ダブル・ジャンクション	ダブル・ジャンクション	kagami-no-naka-no-aitsu	double-junction	ai_high
qid:Q23901397|name:メイカー	メイカー	meikaa	maker	ai_high
qid:Q240225|name:シークレットリバース	シークレットリバース	shiikuretto-ribaasu	secret-reverse	ai_high
qid:Q24036704|name:ブルーロックFULL COLOR SELECTION	ブルーロックFULL COLOR SELECTION	buru-rokku-furu-karaa-serekushon	blue-lock-full-color-selection	ai_high
qid:Q24045825|name:クリスタル・キャンディー	クリスタル・キャンディー	kurisutaru-kiyandeii	crystal-candy	ai_high
qid:Q24045825|name:プライド	プライド	chikako-no-tatakai	pride	ai_high
qid:Q24045825|name:ラブ・フォーカス	ラブ・フォーカス	rabu-fokasu	love-focus	ai_high
qid:Q24192216|name:スタ + プラ!NG♪	スタ + プラ!NG♪	suta-pura-ng	sta-pura-ng	unresolved
qid:Q24865900|name:スペア・キー	スペア・キー	supea-kii	spare-key	ai_high
qid:Q24865900|name:スマイル❤ミー	スマイル❤ミー	sumairu-mii	smile-me	ai_high
qid:Q24896917|name:Kiss meベイビー	Kiss meベイビー	kiss-me-beibii	kiss-me-baby	ai_high
qid:Q24899966|name:キャンパスクロッキー	キャンパスクロッキー	kyanpasu-kurokkii	campus-croquis	web_confirmed
qid:Q2496707|name:リトル・ボオ	リトル・ボオ	ritoru-bo	little-boo	ai_high
qid:Q2517702|name:ラ・ブルー・ガール	ラ・ブルー・ガール	ra-buru-gaaru	la-blue-girl	ai_high
qid:Q256425|name:ファンタジア	ファンタジア	fantajia	fantasia	ai_high
qid:Q2601844|name:A・i・ji・n	A・i・ji・n	aijin	aijin	ai_low
qid:Q2601844|name:アンバランスバランス	アンバランスバランス	anbaransu-baransu	unbalance-balance	ai_high
qid:Q2606338|name:ナイトウォーカー	ナイトウォーカー	naito-uokaa	night-walker	ai_high
qid:Q2608397|name:フューリーズ	フューリーズ	fuyuriizu	furies	ai_high
qid:Q2630137|name:カブト	カブト	kabuto	kabuto	ai_low
qid:Q2630137|name:ゴクウ	ゴクウ	goku	goku	ai_high
qid:Q265061|name:スフィンクス	スフィンクス	sufinkusu	sphinx	ai_high
qid:Q265061|name:フラワー・フェスティバル	フラワー・フェスティバル	furawaa-fesuteibaru	flower-festival	ai_high
qid:Q265117|name:ショコラセレクション	ショコラセレクション	shokora-serekushon	chocolat-selection	ai_high
qid:Q265117|name:デ・ジ・キャラット	デ・ジ・キャラット	de-ji-kyaratto	di-gi-charat	ai_high
qid:Q2661273|name:ガイ	ガイ	gai	guy	unresolved
qid:Q2661273|name:シュガー	シュガー	shugaa	sugar	ai_high
qid:Q26771426|name:フォーチュン	フォーチュン	fochun	fortune	ai_high
qid:Q268789|name:アストロツイン	アストロツイン	asutorotsuin	astro-twin	ai_high
qid:Q268789|name:ヴァージン・ラビット	ヴァージン・ラビット	uaajin-rabitto	virgin-rabbit	ai_high
qid:Q268789|name:エメレンティア	エメレンティア	emerenteia	emerentia	unresolved
qid:Q268789|name:ワン・ノート・サンバ	ワン・ノート・サンバ	wan-noto-sanba	one-note-samba	ai_high
qid:Q26927316|name:リトル・コンサート	リトル・コンサート	ritoru-konsaato	little-concert	ai_high
qid:Q269498|name:SA・KU・YA	SA・KU・YA	sakuya	sakuya	ai_high
qid:Q269498|name:エリート!!	エリート!!	eriito	elite	ai_high
qid:Q269498|name:ヨメトレ!	ヨメトレ!	yometore	KEEP_HEPBURN	keep_hepburn
qid:Q269498|name:ロング・ディスタンス	ロング・ディスタンス	rongu-disutansu	long-distance	ai_high
qid:Q27151082|name:エクリプス	エクリプス	ekuripusu	eclipse	ai_high
qid:Q27151087|name:ポエポエ♥	ポエポエ♥	poepoe	KEEP_HEPBURN	keep_hepburn
qid:Q27151158|name:パイレーツ・オブ・カリビアンデッドマンズ・チェスト	パイレーツ・オブ・カリビアンデッドマンズ・チェスト	paireetsu-obu-karibian-deddomanzu-chesuto	pirates-of-the-caribbean-dead-mans-chest	ai_high
qid:Q271632|name:ハルチン	ハルチン	haruchin	KEEP_HEPBURN	keep_hepburn
qid:Q272314|name:ティーンズ★ブラボー	ティーンズ★ブラボー	teiinzu-burabo	teens-bravo	ai_high
qid:Q272333|name:フィラメント	フィラメント	firamento	filament	ai_high
qid:Q2731432|name:キャンディキャンディ	キャンディキャンディ	kyandi-kyandi	candy-candy	ai_high
qid:Q2731432|name:ティム・ティム・サーカス	ティム・ティム・サーカス	teimu-teimu-saakasu	tim-tim-circus	ai_high
qid:Q2731432|name:プルミエ・ミュゲ	プルミエ・ミュゲ	purumie-myuge	premier-muguet	web_confirmed
qid:Q2738694|name:カリフォルニアララバイ	カリフォルニアララバイ	kariforunia-rarabai	california-lullaby	ai_high
qid:Q274010|name:イロコイ	イロコイ	irokoi	irokoi	web_corrected
qid:Q274010|name:ナイトキャップ	ナイトキャップ	naito-kyappu	nightcap	ai_high
qid:Q274010|name:プリンスオブサハラ	プリンスオブサハラ	purinsu-obu-sahara	prince-of-sahara	ai_high
qid:Q275121|name:アルカナ	アルカナ	arukana	arcana	ai_high
qid:Q276378|name:But,badボーイズ!	But,badボーイズ!	batto-baddo-boizu	but-bad-boys	ai_high
qid:Q276378|name:T.K.ピカレスク	T.K.ピカレスク	teiikee-pikaresuku	tk-picaresque	web_confirmed
qid:Q276378|name:T.Kピカレスク	T.Kピカレスク	teiikee-pikaresuku	tk-picaresque	web_confirmed
qid:Q276378|name:カモン!	カモン!	kamon	come-on	ai_high
qid:Q276378|name:シークレットシェアハウス	シークレットシェアハウス	shiikuretto-shiea-hausu	secret-share-house	ai_high
qid:Q276378|name:チェンジリングエルフ	チェンジリングエルフ	chenjiringu-erufu	changeling-elf	ai_high
qid:Q276378|name:ハッピィ・ボーイズ	ハッピィ・ボーイズ	happii-boizu	happy-boys	ai_high
qid:Q276378|name:プリンス・サファイア	プリンス・サファイア	purinsu-safaia	prince-sapphire	ai_high
qid:Q276378|name:プリンセス・ルビー	プリンセス・ルビー	purinsesu-rubii	princess-ruby	ai_high
qid:Q276378|name:マリィmax!	マリィmax!	marii-makkusu	marii-max	unresolved
qid:Q276378|name:ミックス・ダウン	ミックス・ダウン	mikkusu-daun	mix-down	ai_high
qid:Q276378|name:リル・シス	リル・シス	riru-shisu	lil-sis	ai_high
qid:Q276378|name:レクチャー	レクチャー	rekuchiyaa	lecture	ai_high
qid:Q27917480|name:モンキービジネス	モンキービジネス	monkii-bijinesu	monkey-business	ai_high
qid:Q282648|name:ダブル・アスカ	ダブル・アスカ	daburu-asuka	double-asuka	ai_high
qid:Q2829038|name:カフェ・ド・マキニカリス	カフェ・ド・マキニカリス	kafedomakinikarisu	cafe-de-machinicaris	unresolved
qid:Q2829038|name:ボーナス・トラック	ボーナス・トラック	bonasu-torakku	bonus-track	ai_high
qid:Q2869849|name:アトミック?	アトミック?	atomikku	atomic	ai_high
qid:Q2875041|name:クジラ	クジラ	kujira	KEEP_HEPBURN	keep_hepburn
qid:Q2875041|name:グッバイ・カンパニー	グッバイ・カンパニー	gubbai-kanpanii	goodbye-company	ai_high
qid:Q2875041|name:ボーイズ	ボーイズ	boizu	boys	ai_high
qid:Q2875041|name:マルボウ!	マルボウ!	marubo	KEEP_HEPBURN	keep_hepburn
qid:Q2875041|name:ルージュ	ルージュ	ruju	rouge	ai_high
qid:Q2880551|name:アンダー・スタディー	アンダー・スタディー	andaa-sutadii	under-study	ai_high
qid:Q2880551|name:エンジェル・トランペットアフター・ストーリーズ	エンジェル・トランペットアフター・ストーリーズ	enjieru-toranpetto-afutaa-sutoriizu	angel-trumpet-after-stories	ai_high
qid:Q2880551|name:ストロベリームーン	ストロベリームーン	sutoroberii-mun	strawberry-moon	ai_high
qid:Q2880551|name:スパークリングストリート	スパークリングストリート	supaakuringu-sutoriito	sparkling-street	ai_high
qid:Q2928653|name:サワー・ストラグル	サワー・ストラグル	sawaa-sutoraguru	sour-struggle	ai_high
qid:Q3019586|name:レンタルフレンド	レンタルフレンド	rentaru-furendo	rental-friend	ai_high
qid:Q302859|name:バカイチ	バカイチ	bakaichi	KEEP_HEPBURN	keep_hepburn
qid:Q30295269|name:DRAKEN・CODE	DRAKEN・CODE	doraken-kodo	draken-code	ai_high
qid:Q3038395|name:ラブ・ラフ・ラプソディ	ラブ・ラフ・ラプソディ	rabu-rafu-rapusodi	love-laugh-rhapsody	ai_high
qid:Q304953|name:パンタパーン	パンタパーン	panta-paan	KEEP_HEPBURN	keep_hepburn
qid:Q304953|name:プリンス・マーメイド	プリンス・マーメイド	purinsu-maameido	prince-mermaid	ai_high
qid:Q304953|name:ミナス・ダ・プラタ	ミナス・ダ・プラタ	minasu-da-purata	minas-da-prata	web_confirmed
qid:Q3072264|name:ミルキィベビー	ミルキィベビー	mirukii-bebii	milky-baby	ai_high
qid:Q3076805|name:キムチ	キムチ	kimuchi	kimchi	ai_high
qid:Q3076805|name:シマウマ	シマウマ	shimauma	KEEP_HEPBURN	keep_hepburn
qid:Q3076805|name:ダンジョンズ＆ドラゴンズ	ダンジョンズ＆ドラゴンズ	danjonzu-doragonzu	dungeons-and-dragons	ai_high
qid:Q3076805|name:ツビッキーコレクション	ツビッキーコレクション	tsubikkii-korekushon	tsubikky-collection	unresolved
qid:Q3076805|name:デル・カント・バジェット	デル・カント・バジェット	deru-kanto-bajietto	del-canto-budget	unresolved
qid:Q3076805|name:パパゲーノ	パパゲーノ	papageeno	papageno	ai_high
qid:Q3076805|name:ビギン・ザ・ビギン	ビギン・ザ・ビギン	bigin-za-bigin	begin-the-beguine	ai_high
qid:Q3076805|name:ベルデアボリカ	ベルデアボリカ	beru-deaborika	verde-abolica	unresolved
qid:Q3081347|name:ガールズビーヴァガボンド	ガールズビーヴァガボンド	gaaruzu-bii-vagabondo	girls-be-vagabond	ai_high
qid:Q3081347|name:カモンレツゴー	カモンレツゴー	kamon-retsu-go	come-on-lets-go	ai_high
qid:Q3081347|name:シーラカンス・ロマンス	シーラカンス・ロマンス	shiirakansu-romansu	coelacanth-romance	ai_high
qid:Q3081347|name:シーラカンスOL	シーラカンスOL	shiirakansu-oeru	coelacanth-ol	ai_high
qid:Q3081347|name:タイニーストーリーズ	タイニーストーリーズ	tainii-sutoriizu	tiny-stories	ai_high
qid:Q3081347|name:ノートブック	ノートブック	notobukku	notebook	ai_high
qid:Q3081347|name:ファザーファッカー	ファザーファッカー	fazaa-fakkaa	father-fucker	ai_high
qid:Q3081347|name:ボトム|sub:男娼モンと拾われ少年ノラ	ボトム	botomu	bottom	ai_high
qid:Q3081347|name:ワイドショー	ワイドショー	waidosho	wide-show	ai_high
qid:Q3081347|name:ワイルドハンズ	ワイルドハンズ	wairudo-hanzu	wild-hands	ai_high
qid:Q3081347|name:ワイルドメディカル・ティーチャーズ	ワイルドメディカル・ティーチャーズ	wairudo-medikaru-teiichaazu	wild-medical-teachers	ai_high
qid:Q3082793|name:ラビダビスター!	ラビダビスター!	rabidabi-sutaa	rabidabi-star	unresolved
qid:Q30926778|name:アオキヒビハ。	アオキヒビハ。	aoki-hibi-wa	KEEP_HEPBURN	keep_hepburn
qid:Q30928129|name:MOMOウエルカム!	MOMOウエルカム!	momo-uerukamu	momo-welcome	ai_high
qid:Q30928129|name:アイネ・クライネ	アイネ・クライネ	aine-kuraine	eine-kleine	ai_high
qid:Q30928129|name:アマリリス	アマリリス	amaririsu	amaryllis	ai_high
qid:Q30931278|name:ナースsenka	ナースsenka	naasu-senka	nurse-senka	ai_high
qid:Q30931278|name:ラッパッパ・マーチ	ラッパッパ・マーチ	rappappa-maachi	rappappa-march	unresolved
qid:Q30931278|name:ラブズパッチワーク	ラブズパッチワーク	rabuzu-patchiwaaku	loves-patchwork	ai_high
qid:Q3099252|name:シュセンドー	シュセンドー	shusendo	KEEP_HEPBURN	keep_hepburn
qid:Q3101401|name:テケテケ・ランデブー	テケテケ・ランデブー	teketeke-randebu	teketeke-rendezvous	ai_high
qid:Q3111408|name:マシンザウラー	マシンザウラー	mashinzauraa	machine-saurer	web_confirmed
qid:Q3111408|name:マッハSOS	マッハSOS	mahha-esuoesu	mach-sos	ai_high
qid:Q3120352|name:ダブルキャストアンソロジーコミック	ダブルキャストアンソロジーコミック	daburu-kyasuto-ansorojii-komikku	double-cast-anthology-comic	ai_high
qid:Q3120352|name:パイラザーダ	パイラザーダ	pairazaada	pairazada	unresolved
qid:Q3135258|name:キッズ	キッズ	kizzu	kids	ai_high
qid:Q3135493|name:セカンドバージン	セカンドバージン	sekando-baajin	second-virgin	ai_high
qid:Q3136403|name:ウルトラスーパースター	ウルトラスーパースター	urutora-supaa-sutaa	ultra-superstar	ai_high
qid:Q3136410|name:GIRLS BE…スペシャル	GIRLS BE…スペシャル	girls-be-supesharu	girls-be-special	ai_high
qid:Q3136470|name:スクラップスチック	スクラップスチック	sukuratsupusuchitsuku	scrap-stick	unresolved
qid:Q3136470|name:チャンチャンバラエティ	チャンチャンバラエティ	chan-chan-baraetei	chan-chan-variety	ai_high
qid:Q3136470|name:ナンセンス・ボックス	ナンセンス・ボックス	nansensu-bokkusu	nonsense-box	ai_high
qid:Q3136470|name:ノンキャリウーマン	ノンキャリウーマン	nonkyari-uman	non-career-woman	ai_high
qid:Q3136470|name:フン!	フン!	fun	KEEP_HEPBURN	keep_hepburn
qid:Q3136470|name:ポチ!|sub:ののちゃんセレクション	ポチ!	pochi	KEEP_HEPBURN	keep_hepburn
qid:Q3181849|name:スーパーモンゼツメガビッチ	スーパーモンゼツメガビッチ	supaa-monzetsu-mega-bitchi	super-monzetsu-mega-bitch	ai_high
qid:Q3192544|name:トゥー・エスプレッソ	トゥー・エスプレッソ	tou-esupuresso	two-espresso	ai_high
qid:Q3192816|name:ナイフ	ナイフ	naifu	knife	ai_high
qid:Q3194504|name:アイドルK	アイドルK	aidoru-k	idol-k	ai_high
qid:Q3194504|name:サイラス	サイラス	sairasu	silas	ai_high
qid:Q3194504|name:パイナップルARMY	パイナップルARMY	painappuru-aamii	pineapple-army	ai_high
qid:Q3194504|name:パイナップルアーミー/キングオブザ・ロード	パイナップルアーミー/キングオブザ・ロード	painappuru-aamii-kingu-obu-za-rodo	pineapple-army-king-of-the-road	ai_high
qid:Q3194504|name:ブルースキャナー	ブルースキャナー	buru-sukyanaa	blue-scanner	ai_high
qid:Q3194504|name:ボン	ボン	bon	KEEP_HEPBURN	keep_hepburn
qid:Q3196892|name:ドランクキョンシーズ	ドランクキョンシーズ	doranku-kyonshiizu	drunk-kyonshees	unresolved
qid:Q3201015|name:Wネーム	Wネーム	w-neemu	w-name	ai_high
qid:Q3201020|name:バレエ・ダンサー	バレエ・ダンサー	baree-dansaa	ballet-dancer	ai_high
qid:Q3201024|name:チクサクコール	チクサクコール	chikusaku-koru	chiku-saku-call	unresolved
qid:Q3201287|name:ZワイドSP	ZワイドSP	z-waido-sp	z-wide-sp	ai_high
qid:Q3201287|name:ムジナスペシャル	ムジナスペシャル	mujina-supesharu	mujina-special	ai_high
qid:Q326247|name:コメット	コメット	kometto	comet	ai_high
qid:Q3267171|name:ディーバ	ディーバ	diiba	diva	ai_high
qid:Q3269998|name:ヘタリア アンソロジー	ヘタリア アンソロジー	hetaria-ansorojii	hetalia-anthology	ai_high
qid:Q3269998|name:ヘタリアWorld★Stars	ヘタリアWorld★Stars	hetaria-waarudo-sutaazu	hetalia-world-stars	ai_high
qid:Q3269998|name:ヘタリアWorld★Stars Gangsta	ヘタリアWorld★Stars Gangsta	hetaria-waarudo-sutaazu-gyangusuta	hetalia-world-stars-gangsta	ai_high
qid:Q3272581|name:ベイブレード	ベイブレード	beibureedo	beyblade	ai_high
qid:Q3272992|name:ハーフ・ボイルド・エンジェル	ハーフ・ボイルド・エンジェル	haafu-boirudo-enjieru	half-boiled-angel	ai_high
qid:Q3272992|name:ハーフ♦ボイルド♥エンジェル	ハーフ♦ボイルド♥エンジェル	haafu-boirudo-enjieru	half-boiled-angel	ai_high
qid:Q3276552|name:ゲキカワデビル	ゲキカワデビル	gekikawa-debiru	gekikawa-devil	ai_high
qid:Q328572|name:ア○ス	ア○ス	a-su	KEEP_HEPBURN	keep_hepburn
qid:Q328572|name:アックス	アックス	akkusu	ax	web_corrected
qid:Q328572|name:ゲロゲロプースカ	ゲロゲロプースカ	gerogero-pusuka	gerogero-puska	unresolved
qid:Q328572|name:スキヤキ・ウエスタンジャンゴ	スキヤキ・ウエスタンジャンゴ	sukiyaki-uesu-tan-jango	sukiyaki-western-django	ai_high
qid:Q328572|name:ドウブツマンガ	ドウブツマンガ	dobutsu-manga	KEEP_HEPBURN	keep_hepburn
