slug	title	title_kana	romaji(kana)	slug一致度	flag
teiou-eno-michi	帝王への道	テイオウエノミチ	teiouenomichi	1.0	
teiou-joushi-no-choukyou-sekkusu	帝王上司の調教セックス	テイオウジョウシノチョウキョウセックス	teioujoushinochoukyousekusu	1.0	
teiou-joushi-no-dekiai-sekkusu	帝王上司の溺愛セックス	テイオウジョウシノデキアイセックス	teioujoushinodekiaisekusu	1.0	
teiou-no-niwa	帝王の庭	テイオウノニワ	teiounoniwa	1.0	
teiou	帝王	テイオウ	teiou	1.0	
teira-to-kera	ティラとケラ	ティラトケラ	teiratokera	1.0	
teirano-tai-terano	ティラノVS寺野	ティラノタイテラノ	teiranotaiterano	1.0	
teirinia-monogatari	ティリニア物語	ティリニアモノガタリ	teiriniamonogatari	1.0	
teisei-nenki-maitoreeya	帝星年紀マイトレーヤ	テイセイネンキマイトレーヤ	teiseinenkimaitoreya	1.0	
teishitsu-kyuuden-no-minarai-nyokan	帝室宮殿の見習い女官	テイシツキュウデンノミナライニョカン	teishitsukyuudennominarainyokan	1.0	
teishu-genki-de-inu-ga-ii	亭主元気で犬がいい	テイシュゲンキデイヌガイイ	teishugenkideinugaii	1.0	
teisou-gyakuten-sekai-no-doutei-henkyou-ryoushu-kishi	貞操逆転世界の童貞辺境領主騎士	テイソウギャクテンセカイノドウテイヘンキョウリョウシュキシ	teisougyakutensekainodouteihenkyouryoushukishi	1.0	
teisou-gyakuten-sekai	貞操逆転世界	テイソウギャクテンセカイ	teisougyakutensekai	1.0	
teito-ayakashi-yashiki-no-keiyaku-hanayome	帝都あやかし屋敷の契約花嫁	テイトアヤカシヤシキノケイヤクハナヨメ	teitoayakashiyashikinokeiyakuhanayome	1.0	
teito-boukuu-kessen	帝都防空決戦	テイトボウクウケッセン	teitoboukuukesen	1.0	
teito-gekkou-ki-tan	帝都月光綺譚	テイトゲッコウキタン	teitogekoukitan	1.0	
teito-hatsukoi-shinjuu	帝都初恋心中	テイトハツコイシンジュウ	teitohatsukoishinjuu	1.0	
teito-kagemonogatari	帝都影物語	テイトカゲモノガタリ	teitokagemonogatari	1.0	
teito-menyou-jikenchou	帝都面妖事件帖	テイトメンヨウジケンチョウ	teitomenyoujikenchou	1.0	
teito-monogatari	帝都物語	テイトモノガタリ	teitomonogatari	1.0	
teito-no-juliet	帝都のジュリエット	テイトノジュリエット	teitonojurieto	0.88	
teito-no-kakushi-miko	帝都の隠し巫女	テイトノカクシミコ	teitonokakushimiko	1.0	
teito-onna-kishaden-sha-raku	帝都女記者伝写・らく	テイトオンナキシャデンシャラク	teitoonnakishadensharaku	1.0	
teito-seihai-ki-tan	帝都聖杯奇譚	テイトセイハイキタン	teitoseihaikitan	1.0	
teito-setsugetsuka	帝都雪月花	テイトセツゲツカ	teitosetsugetsuka	1.0	
teito-tantei-ezu	帝都探偵絵図	テイトタンテイエズ	teitotanteiezu	1.0	
teito-uoriaazu	帝都ウォリアーズ	テイトウォリアーズ	teitouoriazu	1.0	
teito-yougekitai	帝都邀撃隊	テイトヨウゲキタイ	teitoyougekitai	1.0	
teizokurei-daydream	低俗霊daydream	テイゾクレイdaydream	teizokureidaydream	1.0	
teizokurei-monophobia	低俗霊MONOPHOBIA	テイゾクレイmonophobia	teizokureimonophobia	1.0	
teizokureigari	低俗霊狩り	テイゾクレイガリ	teizokureigari	1.0	
tejina-senpai	手品先輩	テジナセンパイ	tejinasenpai	1.0	
teka-teka-island	てかてかアイランド	テカテカアイランド	tekatekaairando	0.78	
teketeke-maihaato	てけてけマイハート	テケテケマイハート	teketekemaihato	1.0	
teketeke-rendezvous	テケテケ★ランデブー	テケテケランデブー	teketekerandebu	0.78	
teki-wa-koibito	敵ハ、コイビト。	テキワコイビト	tekiwakoibito	1.0	
teki-wa-wagaya-ni-ari	敵はわが家にあり!	テキワワガヤニアリ	tekiwawagayaniari	1.0	
tekichuu	的中	テキチュウ	tekichuu	1.0	
tekipaki-waakin-rabu	てきぱきワーキン・ラブ	テキパキワーキンラブ	tekipakiwakinrabu	1.0	
tekireiki-no-arukikata	適齢期の歩き方	テキレイキノアルキカタ	tekireikinoarukikata	1.0	
tekireiki-no-onna-tachi-he	適齢期の女たちへ	テキレイキノオンナタチヘ	tekireikinoonnatachihe	1.0	
tekireiki	適齢期	テキレイキ	tekireiki	1.0	
tekitoo-na-maid-no-onee-san-to-erasou-de-ichizu-na-botsu-chan	テキトーなメイドのお姉さんと偉そうで一途な坊っちゃん	テキトーナメイドノオネエサントエラソウデイチズナボッチャン	tekitonameidonooneesantoerasoudeichizunabochan	1.0	
tekizai-tekishoku-kimura-san	敵材敵職木村さん	テキザイテキショクキムラサン	tekizaitekishokukimurasan	1.0	
tekkaba-no-shin	鉄火場のシン	テッカバノシン	tekabanoshin	1.0	
tekkai-no-suit	鉄界の戦士	テッカイノセンシ	tekainosenshi	0.89	
tekkamen-no-ibuki-san	鉄仮面のイブキさん	テッカメンノイブキサン	tekamennoibukisan	1.0	
tekkamon	てっかもん	テッカモン	tekamon	1.0	
tekkanomakihei	鉄火の巻平	テッカノマキヘイ	tekanomakihei	1.0	
tekken-1996	鉄拳	テッケン	teken	1.0	
tekken-2	鉄拳2	テッケンニ	tekenni	0.8	
tekken-chinmi-legends	鉄拳チンミLegends	テッケンチンミレジェンズ	tekenchinmirejienzu	0.67	
tekken-chinmi	鉄拳チンミ	テッケンチンミ	tekenchinmi	1.0	
tekken-hashimoto-1998	鉄拳	テッケン	teken	1.0	
tekken-no-katarushisu	鉄拳のカタルシス	テッケンノカタルシス	tekennokatarushisu	1.0	
tekken-shoujo-urami-chan	鉄拳少女うらみちゃん	テッケンショウジョウラミチャン	tekenshoujouramichan	1.0	
tekken-shounen	鉄拳少年	テッケンショウネン	tekenshounen	1.0	
tekken	鉄拳	テッケン	teken	1.0	
tekkenji-kousuke	鉄拳児耕助	テッケンジコウスケ	tekenjikousuke	1.0	
tekketsu-kyuhhie	鉄血キュッヒェ	テッケツキュッヒェ	teketsukyuhie	1.0	
tekketsu-no-amaryllis	鐵血のアマリリス	テッケツノアマリリス	teketsunoamaririsu	1.0	
tekki-kenshi-buouden	鉄機剣士武王伝	テッキケンシブオウデン	tekikenshibuouden	1.0	
tekki-no-dan	鉄機のダン	テッキノダン	tekinodan	1.0	
tekkon-kinkreet	鉄コン筋クリート	テッコンキンクリート	tekonkinkurito	1.0	
tekkon-zoids-koabatoru	鉄魂!!ZOIDS核闘技	テッコン	tekon	1.0	
tekkou-gundan	鉄甲軍団	テッコウグンダン	tekougundan	1.0	
tekkou-muteki-kagaku-daimagou-kai	鉄鋼無敵科学大魔号改	テッコウムテキカガクダイマゴウカイ	tekoumutekikagakudaimagoukai	1.0	
tekkou-shinken-goujin	鉄甲神剣ゴウジン	テッコウシンケンゴウジン	tekoushinkengoujin	1.0	
tekkou-touki-gaira	鉄鋼闘機ガイラ	テッコウトウキガイラ	tekoutoukigaira	1.0	
tekkoujo-nimo-hana-ga-saku	鉄工所にも花が咲く	テッコウジョニモハナガサク	tekoujonimohanagasaku	1.0	
tekkoujo-no-hikari	鉄工所のヒカリ	テッコウジョノヒカリ	tekoujonohikari	1.0	
tekkoumutekikagakudaimagou	鉄鋼無敵科學大魔號	テッコウムテキカガクダイマゴウ	tekoumutekikagakudaimagou	1.0	
tekoteko-hakobe	てこてこはこべ	テコテコハコベ	tekotekohakobe	1.0	
tekuteku-himitsu-risaachi	てくてくっ!秘密リサーチ	テクテクッ!ヒミツリサーチ	tekutekuhimitsurisachi	1.0	
tekuteku-kesen-sanjuu-san-kannon-mairi	てくてく気仙三十三観音参り	テクテクケセンサンジュウサンカンノンマイリ	tekutekukesensanjuusankannonmairi	1.0	
tekuteku	てくてく	テクテク	tekuteku	1.0	
telecaster-b-boy	テレキャスタービーボーイ	テレキャスタービーボーイ	terekyasutabiboi	0.8	
telekinesis	テレキネシス	テレキネシス	terekineshisu	0.86	
telepathy-shoujo-ran	テレパシー少女蘭	テレパシーショウジョラン	terepashishoujoran	0.92	
telephone-call	テレフォン・コール	テレフォンコール	terefuonkoru	0.5	
telephone-oji-san	テレフォンオジサン	テレフォンオジサン	terefuonojisan	0.73	
telescope-diaries	Telescope Diaries	テレスコープダイアリーズ	teresukopudaiarizu	0.82	
televi-magazine-ban-kamen-rider	テレビマガジン版・仮面ライダー	テレビマガジンバンカメンライダー	terebimagajinbankamenraida	0.92	
telework-yotabanashi	テレワァク与太話	テレワァクヨタバナシ	terewaakuyotabanashi	0.93	
tell-your-story	tell your story	テルユアストーリー	teruyuasutori	0.88	
telomere	テロメア	テロメア	teromea	0.83	
temitaa	てみたー!	テミター	temita	1.0	
tempest-1993	テンペスト	テンペスト	tenpesuto	0.57	
tempest-knife-2005	テンペスト	テンペスト	tenpesuto	0.71	
tempest	テンペスト	テンペスト	tenpesuto	0.8	
tempus-quovadis	Tempus:quovadis	テンプスクォヴァディス	tenpusukuoadeisu	0.82	
ten-1998	天	テン	ten	1.0	
ten-carat-torute	天からトルテ!	テンカラトルテ	tenkaratorute	0.88	
ten-count-1987	テンカウント	テンカウント	tenkaunto	0.71	
ten-count	テンカウント	テンカウント	tenkaunto	0.83	
ten-four	10-4	テンフォー	tenfuo	1.0	
ten-kara-no-okurimono	天からの贈り物	テンカラノオクリモノ	tenkaranookurimono	1.0	
ten-kara-rururu	天からるるる!	テンカラルルル	tenkararururu	1.0	
ten-kuzure-otsuru-hi	天崩れ落つる日	テンクズレオツルヒ	tenkuzureotsuruhi	1.0	
ten-made-agare	天まであがれ!	テンマデアガレ	tenmadeagare	1.0	
ten-ni-hibiki	天にひびき	テンニヒビキ	tennihibiki	1.0	
ten-ni-hitoshii	天にひとしい	テンニヒトシイ	tennihitoshii	1.0	
ten-ni-kou-gaiden	天に恋う外伝	テンニコウガイデン	tennikougaiden	1.0	
ten-ni-kou	天に恋う	テンニコウ	tennikou	1.0	
ten-ni-mukatte-tsubakurou	天に向かってつば九郎	テンニムカッテツバクロウ	tennimukatetsubakurou	1.0	
ten-no-hanayome	天の花嫁	テンノハナヨメ	tennohanayome	1.0	
ten-no-haou	天の覇王	テンノハオウ	tennohaou	1.0	
ten-no-hate-chi-no-kagiri	天の果て地の限り	テンノハテチノカギリ	tennohatechinokagiri	1.0	
ten-no-hate-made	天の涯まで	テンノハテマデ	tennohatemade	1.0	
ten-no-ie	貂の家。	テンノイエ	tennoie	1.0	
ten-no-inori-to-daichi-no-negai	天の祈りと大地の願い	テンノイノリトダイチノネガイ	tennoinoritodaichinonegai	1.0	
ten-no-kamigami-tachi	天の神々たち	テンノカミガミタチ	tennokamigamitachi	1.0	
ten-no-ketsumyaku	天の血脈	テンノケツミャク	tennoketsumyaku	1.0	
ten-no-otoshimono	天のおとしもの	テンノオトシモノ	tennootoshimono	1.0	
ten-no-ryuu-chi-no-sakura	天の竜*地の桜	テンノリュウチノサクラ	tennoryuuchinosakura	1.0	
ten-no-shinwa-chi-no-eien	天の神話地の永遠	テンノシンワチノエイエン	tennoshinwachinoeien	1.0	
ten-no-terasu	天のテラス	テンノテラス	tennoterasu	1.0	
ten-no-tori-hana-no-yume	天の鳥花の夢	テンノトリハナノユメ	tennotorihananoyume	1.0	
ten-o-iru	天を射る	テンオイル	tenoiru	1.0	
ten-o-mitsumete-chi-no-soko-de	天を見つめて地の底で	テンオミツメテチノソコデ	tenomitsumetechinosokode	1.0	
ten-o-ugokasu	天を動かす	テンオウゴカス	tenougokasu	1.0	
ten-prism	テンプリズム	テンプリズム	tenpurizumu	0.88	
ten-sozoro	天そぞろ	テンソゾロ	tensozoro	1.0	
ten-takaku-yutaka-nari	天高く豊かなり	テンタカクユタカナリ	tentakakuyutakanari	1.0	
ten-ten-ten	「…点点点」	テンテンテン	tententen	1.0	
ten-to-chi-to	天と地と	テントチト	tentochito	1.0	
ten-to-mitsugihime	天と献上姫	テントミツギヒメ	tentomitsugihime	1.0	
ten-yori-kitaru-kawa	天より来る河	テンヨリキタルカワ	tenyorikitarukawa	1.0	
ten-yori-mo-hoshi-yori-mo	天よりも星よりも	テンヨリモホシヨリモ	tenyorimohoshiyorimo	1.0	
ten-yori-takaku	天より高く!	テンヨリタカク	tenyoritakaku	1.0	
ten	天	テン	ten	1.0	
tenamonya-gousokkyuu	てなもんや剛速球	テナモンヤゴウソッキュウ	tenamonyagousokyuu	1.0	
tenamonya-otakara-hakkutsu-daisakusen	てなもんやお宝発掘大作戦	テナモンヤオタカラハックツダイサクセン	tenamonyaotakarahakutsudaisakusen	1.0	
tenbaiyaa-kaneki-kun	テンバイヤー金木くん	テンバイヤーカネキクン	tenbaiyakanekikun	1.0	
tenbin-wa-hana-to-asobu	天秤は花と遊ぶ	テンビンワハナトアソブ	tenbinwahanatoasobu	1.0	
tenbou-daikaku	天傍台閣	テンボウダイカク	tenboudaikaku	1.0	
tenchi-kaibyaku	天地開闢	テンチカイビャク	tenchikaibyaku	1.0	
tenchi-kyuusei-shinwa-girl	天地救世♥神話ガール	テンチキュウセイ♥シンワガール	tenchikyuuseishinwagaru	1.0	
tenchi-meisatsu	天地明察	テンチメイサツ	tenchimeisatsu	1.0	
tenchi-muyou-1986	天地無用	テンチムヨウ	tenchimuyou	1.0	
tenchi-muyou-ryououki	天地無用!魎皇鬼	テンチムヨウリョウオウキ	tenchimuyouryououki	1.0	
tenchi-muyou-sasami-chan-arakaruto	天地無用!砂沙美ちゃんあらかると!	テンチムヨウササミチャンアラカルト	tenchimuyousasamichanarakaruto	1.0	
tenchi-muyou-sasami-densetsu	天地無用!砂沙美伝説	テンチムヨウササミデンセツ	tenchimuyousasamidensetsu	1.0	
tenchi-o-kurau	天地を喰らう	テンチオクラウ	tenchiokurau	1.0	
tenchi-souzou-1999	天地創造	テンチソウゾウ	tenchisouzou	1.0	
tenchi-souzou-dezainbu	天地創造デザイン部	テンチソウゾウデザインブ	tenchisouzoudezainbu	1.0	
tenchi-souzou	天地創造	テンチソウゾウ	tenchisouzou	1.0	
tenchijin	天地人	テンチジン	tenchijin	1.0	
tenchoo-no-watanabe-san	てんちょおのワタナベさん	テンチョオノワタナベサン	tenchoonowatanabesan	1.0	
tenchou-dame-zettai	てんちょう、ダメ、絶対	テンチョウダメゼッタイ	tenchoudamezetai	1.0	
tenchura	転ちゅら!	テンチュラ	tenchura	1.0	
tenchuu-joutou	天誅上等!!	テンチュウジョウトウ	tenchuujoutou	1.0	
tende-furiizu	てんでフリーズ!	テンデフリーズ	tendefurizu	1.0	
tende-shouwaru-cupid	てんで性悪キューピッド	テンデショウワルキューピッド	tendeshouwarukyupido	0.93	
tendou-ke-monogatari	天堂家物語	テンドウケモノガタリ	tendoukemonogatari	1.0	
tendou-no-singularity	天動のシンギュラリティ	テンドウノシンギュラリティ	tendounoshingyuraritei	0.92	
tendou	天道	テンドウ	tendou	1.0	
tenga-tensei	テンガ転生	テンガテンセイ	tengatensei	1.0	
tengai-kiyuuden	天涯宮殿	テンガイキユウデン	tengaikiyuuden	1.0	
tengai-kun-no-kareinaru-nayami	天外君の華麗なる悩み	テンガイクンノカレイナルナヤミ	tengaikunnokareinarunayami	1.0	
tengai-no-bushi	天涯の武士	テンガイノブシ	tengainobushi	1.0	
tengai-no-charon	天涯のカロン	テンガイノカロン	tengainokaron	0.89	
tengai-retrogical	天外レトロジカル	テンガイレトロジカル	tengairetorojikaru	0.8	
tengai-san-wa-angai-futsuu	天賀井さんは案外ふつう	テンガイサンワアンガイフツウ	tengaisanwaangaifutsuu	1.0	
tengen-eiyuu-taisen	テンゲン英雄大戦	テンゲンエイユウタイセン	tengeneiyuutaisen	1.0	
tengen-toppa-gurenragan-kessen-otokogumihen	天元突破グレンラガン決戦!男組編	テンゲントッパグレンラガンケッセンオトコグミヘン	tengentopagurenragankesenotokogumihen	1.0	
tengen-toppa-gurenragan-lagann-do-ahou-hen	天元突破グレンラガン 男どアホウ!編	テンゲントッパグレンラガンオトコドアホウヘン	tengentopagurenraganotokodoahouhen	0.92	
tengen-toppa-gurenragan	天元突破グレンラガン	テンゲントッパグレンラガン	tengentopagurenragan	1.0	
tengoku-2023	天国	テンゴク	tengoku	1.0	
tengoku-abe-2002	天国	テンゴク	tengoku	1.0	
tengoku-daimakyou	天国大魔境	テンゴクダイマキョウ	tengokudaimakyou	1.0	
tengoku-de-akuma-ga-boku-o-miwaku-suru	天獄で悪魔がボクを魅惑する	テンゴクデアクマガボクオミワクスル	tengokudeakumagabokuomiwakusuru	1.0	
tengoku-de-pon	天国でポン!	テンゴクデポン	tengokudepon	1.0	
tengoku-e-wa-ikanai	天国へは行かない	テンゴクエワイカナイ	tengokuewaikanai	1.0	
tengoku-eno-kaidan-2004	天国への階段	テンゴクエノカイダン	tengokuenokaidan	1.0	
tengoku-eno-kaidan	天国への階段	テンゴクエノカイダン	tengokuenokaidan	1.0	
tengoku-ni-ichiban-chikai-field	天国にいちばん近いフィールド	テンゴクニイチバンチカイフィールド	tengokuniichibanchikaifuirudo	0.93	
tengoku-ni-musubu-koi	天国に結ぶ戀	テンゴクニムスブコイ	tengokunimusubukoi	1.0	
tengoku-no-hana	天国の花	テンゴクノハナ	tengokunohana	1.0	
tengoku-no-inu-monogatari	天国の犬ものがたり	テンゴクノイヌモノガタリ	tengokunoinumonogatari	1.0	
tengoku-no-itazura	天国の悪戯	テンゴクノイタズラ	tengokunoitazura	1.0	
